Date,Open,High,Low,Close,Adj Close,Volume
2007-01-23,88.019997,88.050003,87.570000,87.620003,56.317837,1096800
2007-01-24,87.660004,87.699997,87.500000,87.610001,56.311375,463700
2007-01-25,87.449997,87.470001,86.879997,86.980003,55.906410,1397000
2007-01-26,86.779999,87.080002,86.650002,86.910004,55.861443,1576800
2007-01-29,87.059998,87.099998,86.599998,86.720001,55.739296,1015300
2007-01-30,86.889999,86.910004,86.760002,86.820000,55.803539,1295100
2007-01-31,86.699997,87.610001,86.699997,87.550003,56.272793,2078000
2007-02-01,87.650002,87.760002,87.000000,87.089996,56.205032,986200
2007-02-02,87.080002,87.389999,87.080002,87.199997,56.276016,814700
2007-02-05,87.400002,87.459999,87.160004,87.320000,56.353443,395500
2007-02-06,87.199997,87.830002,87.160004,87.800003,56.663258,770500
2007-02-07,87.900002,88.120003,87.839996,88.059998,56.830994,836200
2007-02-08,87.989998,88.309998,87.910004,88.129997,56.876221,980200
2007-02-09,87.889999,87.919998,87.550003,87.629997,56.553551,878300
2007-02-12,87.489998,87.650002,87.330002,87.430000,56.424488,467600
2007-02-13,87.489998,87.489998,87.199997,87.239998,56.301823,1310600
2007-02-14,87.519997,88.190002,87.519997,88.070000,56.837505,2262500
2007-02-15,88.529999,88.580002,88.330002,88.330002,57.005291,893800
2007-02-16,88.589996,88.720001,88.480003,88.639999,57.205322,1476700
2007-02-20,88.500000,88.849998,88.500000,88.839996,57.334408,847400
2007-02-21,88.529999,88.699997,88.480003,88.690002,57.237587,379800
2007-02-22,88.410004,88.449997,88.089996,88.209999,56.927845,485200
2007-02-23,88.529999,88.940002,88.489998,88.839996,57.334408,735700
2007-02-26,89.150002,89.440002,89.110001,89.430000,57.715206,763400
2007-02-27,89.739998,91.260002,89.599998,90.559998,58.444424,3243200
2007-02-28,90.160004,90.470001,89.889999,90.150002,58.179859,1701900
2007-03-01,90.279999,90.430000,89.650002,89.750000,58.142914,2423900
2007-03-02,89.959999,90.480003,89.669998,90.199997,58.434448,1619800
2007-03-05,90.480003,90.500000,90.059998,90.349998,58.531605,1505200
2007-03-06,90.059998,90.360001,89.989998,90.080002,58.356678,837400
2007-03-07,90.080002,90.500000,89.980003,90.430000,58.583462,915400
2007-03-08,90.290001,90.419998,90.110001,90.349998,58.531605,574700
2007-03-09,89.379997,89.900002,89.190002,89.400002,57.916180,1534700
2007-03-12,89.730003,89.980003,89.680000,89.750000,58.142914,594400
2007-03-13,90.230003,90.339996,89.980003,90.290001,58.492722,553800
2007-03-14,90.150002,90.540001,89.839996,89.879997,58.227119,1698100
2007-03-15,89.760002,89.959999,89.669998,89.870003,58.220642,394900
2007-03-16,89.669998,89.919998,89.650002,89.849998,58.207714,623800
2007-03-19,89.580002,89.699997,89.519997,89.660004,58.084610,693900
2007-03-20,89.910004,89.949997,89.690002,89.709999,58.117020,768400
2007-03-21,89.379997,90.089996,88.690002,89.750000,58.142914,1513400
2007-03-22,89.480003,89.480003,88.830002,89.040001,57.682941,1484300
2007-03-23,89.190002,89.199997,88.779999,88.790001,57.521019,1679700
2007-03-26,88.620003,89.269997,88.500000,88.900002,57.592239,763600
2007-03-27,88.639999,88.809998,88.559998,88.750000,57.495079,619800
2007-03-28,88.910004,89.110001,88.410004,88.570000,57.378468,816900
2007-03-29,88.540001,88.669998,88.320000,88.449997,57.300705,823000
2007-03-30,88.650002,88.919998,88.220001,88.279999,57.190567,2015100
2007-04-02,88.110001,88.220001,88.010002,88.099998,57.285542,579600
2007-04-03,88.019997,88.169998,87.980003,87.989998,57.214027,617000
2007-04-04,88.169998,88.339996,87.900002,88.080002,57.272560,576900
2007-04-05,88.099998,88.120003,87.709999,87.750000,57.057961,436400
2007-04-09,87.279999,87.309998,87.129997,87.169998,56.680832,1283900
2007-04-10,87.389999,87.550003,87.309998,87.430000,56.849922,674400
2007-04-11,87.470001,87.580002,87.279999,87.370003,56.810875,476200
2007-04-12,87.500000,87.570000,87.279999,87.389999,56.823887,495100
2007-04-13,87.410004,87.470001,87.010002,87.120003,56.648304,557800
2007-04-16,87.400002,87.680000,87.400002,87.599998,56.960403,833600
2007-04-17,87.889999,88.160004,87.839996,88.089996,57.279045,1254200
2007-04-18,88.370003,88.559998,88.360001,88.529999,57.565144,450800
2007-04-19,88.660004,88.709999,88.199997,88.379997,57.467617,1305900
2007-04-20,88.449997,88.449997,88.059998,88.150002,57.318047,664500
2007-04-23,88.139999,88.589996,88.040001,88.470001,57.526104,419000
2007-04-24,88.449997,88.820000,88.449997,88.800003,57.740692,881300
2007-04-25,88.570000,88.790001,88.110001,88.489998,57.539143,569000
2007-04-26,88.430000,88.430000,87.849998,87.849998,57.123020,2048400
2007-04-27,88.010002,88.050003,87.779999,87.830002,57.109966,428700
2007-04-30,88.330002,88.750000,88.250000,88.750000,57.708214,485700
2007-05-01,88.580002,88.639999,88.110001,88.489998,57.749992,487200
2007-05-02,88.440002,88.480003,88.290001,88.440002,57.717319,443900
2007-05-03,88.370003,88.370003,88.010002,88.239998,57.586826,427000
2007-05-04,88.519997,88.639999,88.500000,88.599998,57.821751,262000
2007-05-07,88.699997,88.849998,88.669998,88.839996,57.978352,210200
2007-05-08,89.010002,89.010002,88.639999,88.639999,57.847847,488400
2007-05-09,88.650002,88.660004,88.260002,88.290001,57.619453,634900
2007-05-10,88.400002,88.589996,88.309998,88.500000,57.756489,519500
2007-05-11,88.639999,88.699997,88.129997,88.190002,57.554150,1238400
2007-05-14,88.230003,88.279999,87.959999,87.959999,57.404030,315200
2007-05-15,88.190002,88.209999,87.660004,87.930000,57.384502,382400
2007-05-16,87.860001,88.000000,87.830002,87.870003,57.345333,599500
2007-05-17,87.599998,87.720001,87.410004,87.510002,57.110355,397000
2007-05-18,87.349998,87.500000,86.879997,86.930000,56.731892,856500
2007-05-21,86.930000,87.239998,86.830002,87.190002,56.901604,821100
2007-05-22,87.180000,87.199997,86.680000,86.739998,56.607864,920200
2007-05-23,86.839996,86.839996,86.309998,86.489998,56.444733,914500
2007-05-24,86.459999,86.589996,85.959999,86.570000,56.496937,1598200
2007-05-25,86.400002,86.610001,86.330002,86.370003,56.366425,754900
2007-05-29,86.510002,86.570000,85.830002,86.360001,56.359867,1055700
2007-05-30,86.790001,86.790001,86.389999,86.540001,56.477352,612000
2007-05-31,86.559998,86.580002,86.040001,86.379997,56.372910,1725900
2007-06-01,85.900002,86.839996,85.540001,85.589996,56.076786,1694300
2007-06-04,85.830002,86.019997,85.669998,85.980003,56.332298,877700
2007-06-05,85.889999,85.940002,85.379997,85.440002,55.978516,1145400
2007-06-06,85.360001,85.540001,85.260002,85.400002,55.952335,1129200
2007-06-07,84.629997,84.709999,83.730003,83.870003,54.949944,5010400
2007-06-08,83.610001,84.120003,83.360001,83.800003,54.904007,5307600
2007-06-11,83.489998,83.889999,83.260002,83.559998,54.746784,2043800
2007-06-12,82.910004,83.419998,82.199997,82.349998,53.954002,9043900
2007-06-13,82.699997,83.760002,82.650002,83.330002,54.596088,8751200
2007-06-14,83.139999,83.709999,83.050003,83.120003,54.458504,3384700
2007-06-15,83.419998,83.730003,83.199997,83.690002,54.831940,5827200
2007-06-18,83.629997,83.650002,82.239998,83.519997,54.720589,17704600
2007-06-19,83.820000,84.449997,83.720001,84.300003,55.231636,4620100
2007-06-20,84.019997,84.080002,83.589996,83.620003,54.786102,3031700
2007-06-21,83.540001,83.699997,83.209999,83.220001,54.524021,850400
2007-06-22,83.050003,83.769997,82.949997,83.760002,54.877785,2118900
2007-06-25,84.150002,84.349998,83.959999,84.220001,55.179222,1323500
2007-06-26,84.290001,84.320000,83.970001,84.239998,55.192310,2187800
2007-06-27,84.610001,84.739998,84.199997,84.320000,55.244732,6109300
2007-06-28,84.320000,84.580002,84.180000,84.300003,55.231636,3612500
2007-06-29,84.849998,85.300003,84.639999,85.169998,55.801601,1962200
2007-07-02,84.809998,85.370003,84.809998,85.290001,56.094967,2811700
2007-07-03,85.250000,85.339996,84.709999,84.769997,55.752964,1387500
2007-07-05,84.309998,84.419998,83.720001,83.820000,55.128139,4586800
2007-07-06,83.540001,83.550003,83.279999,83.480003,54.904533,1437800
2007-07-09,83.870003,83.930000,83.680000,83.779999,55.101852,795400
2007-07-10,84.480003,85.199997,84.430000,85.199997,56.035797,2258000
2007-07-11,84.949997,85.089996,84.320000,84.320000,55.456997,1191300
2007-07-12,84.550003,84.580002,83.870003,84.029999,55.266273,1941200
2007-07-13,84.449997,84.550003,83.940002,84.260002,55.417561,725900
2007-07-16,84.519997,85.110001,84.519997,85.070000,55.950237,952000
2007-07-17,84.860001,85.089996,84.500000,84.889999,55.831867,734200
2007-07-18,84.930000,85.540001,84.809998,85.209999,56.042320,1836800
2007-07-19,84.900002,85.260002,84.800003,85.190002,56.029213,1021000
2007-07-20,85.379997,86.080002,85.320000,85.959999,56.535591,1459900
2007-07-23,85.690002,85.970001,85.690002,85.820000,56.443535,777900
2007-07-24,86.010002,86.160004,85.720001,86.139999,56.654007,1351600
2007-07-25,86.070000,86.389999,86.000000,86.309998,56.765789,881100
2007-07-26,86.739998,87.459999,86.650002,87.029999,57.239357,2866400
2007-07-27,87.050003,87.559998,86.849998,87.279999,57.403782,5367800
2007-07-30,87.190002,87.360001,86.910004,87.029999,57.239357,1803900
2007-07-31,87.129997,87.750000,86.949997,87.660004,57.653690,2467600
2007-08-01,87.260002,87.540001,87.089996,87.129997,57.528927,2154700
2007-08-02,87.209999,87.449997,86.989998,87.349998,57.674160,2079400
2007-08-03,87.279999,87.930000,87.279999,87.930000,58.057144,1577600
2007-08-06,87.699997,87.720001,87.169998,87.290001,57.634544,1298400
2007-08-07,87.430000,87.709999,86.919998,87.220001,57.588333,1890800
2007-08-08,86.889999,86.889999,85.860001,86.160004,56.888443,6453000
2007-08-09,86.750000,86.860001,85.720001,86.279999,56.967636,2637500
2007-08-10,86.489998,86.699997,85.980003,86.080002,56.835621,1496400
2007-08-13,85.919998,86.400002,85.900002,86.330002,57.000740,1312600
2007-08-14,86.019997,86.779999,86.010002,86.559998,57.152561,1314700
2007-08-15,86.650002,86.750000,86.250000,86.250000,56.947880,1101700
2007-08-16,86.870003,87.599998,86.760002,87.139999,57.535492,2410200
2007-08-17,86.400002,86.910004,86.050003,86.790001,57.304417,2114400
2007-08-20,86.959999,87.269997,86.830002,86.839996,57.337414,1048700
2007-08-21,87.099998,87.410004,87.050003,87.260002,57.614719,1517200
2007-08-22,87.050003,87.309998,86.809998,87.120003,57.522320,1137800
2007-08-23,87.089996,87.680000,87.029999,87.419998,57.720383,1618800
2007-08-24,87.769997,88.080002,87.559998,87.849998,58.004311,1614600
2007-08-27,88.279999,88.480003,88.150002,88.309998,58.307999,1585400
2007-08-28,88.430000,88.739998,88.279999,88.459999,58.407089,1298900
2007-08-29,88.489998,88.769997,88.160004,88.220001,58.248581,2686700
2007-08-30,88.610001,88.959999,88.470001,88.809998,58.638176,1806800
2007-08-31,88.589996,89.199997,88.540001,88.879997,58.684368,2763200
2007-09-04,88.830002,89.129997,88.199997,88.559998,58.712189,931000
2007-09-05,88.760002,89.349998,88.720001,89.269997,59.182922,1271500
2007-09-06,89.309998,89.489998,88.949997,89.040001,59.030422,1768400
2007-09-07,89.750000,90.500000,89.690002,90.300003,59.865753,2852200
2007-09-10,90.500000,91.269997,90.500000,91.000000,60.329830,2495200
2007-09-11,90.879997,91.269997,90.699997,90.930000,60.283421,3925400
2007-09-12,90.900002,90.940002,90.419998,90.589996,60.058052,4458300
2007-09-13,90.300003,90.330002,89.580002,89.779999,59.521049,2020600
2007-09-14,90.580002,90.589996,89.620003,89.910004,59.607239,1357200
2007-09-17,89.820000,90.389999,89.760002,90.339996,59.892319,1285400
2007-09-18,89.800003,90.239998,89.000000,89.660004,59.441452,3132800
2007-09-19,88.709999,89.010002,88.370003,88.830002,58.891239,3854700
2007-09-20,88.180000,88.290001,87.099998,87.150002,57.777454,5903200
2007-09-21,87.580002,88.129997,87.580002,87.889999,58.268036,2217600
2007-09-24,88.029999,88.279999,87.910004,88.139999,58.433777,1943600
2007-09-25,88.500000,88.620003,87.830002,87.830002,58.228191,2513500
2007-09-26,87.620003,88.129997,87.430000,87.910004,58.281288,2646400
2007-09-27,88.239998,88.779999,88.150002,88.519997,58.685696,1802900
2007-09-28,89.160004,89.330002,88.220001,88.720001,58.818287,1254700
2007-10-01,88.690002,88.980003,88.430000,88.879997,59.154415,1399400
2007-10-02,88.750000,89.370003,88.680000,89.160004,59.340778,887800
2007-10-03,89.330002,89.430000,88.730003,88.900002,59.167671,1164600
2007-10-04,89.010002,89.320000,88.910004,89.239998,59.393990,1128700
2007-10-05,88.309998,88.440002,87.709999,88.279999,58.755035,2184700
2007-10-08,87.769997,88.500000,87.769997,88.209999,58.708427,280100
2007-10-09,88.160004,88.360001,87.779999,88.099998,58.635269,901000
2007-10-10,87.980003,88.430000,87.790001,88.150002,58.668499,855500
2007-10-11,87.519997,88.089996,87.449997,88.059998,58.608608,1533400
2007-10-12,87.519997,88.180000,87.480003,87.629997,58.322468,1133900
2007-10-15,87.480003,87.720001,87.400002,87.650002,58.335785,553300
2007-10-16,87.650002,87.980003,87.540001,87.680000,58.355743,855500
2007-10-17,87.769997,88.949997,87.769997,88.639999,58.994659,2377000
2007-10-18,89.110001,89.339996,89.019997,89.129997,59.320774,1374100
2007-10-19,89.629997,90.599998,89.610001,90.459999,60.205971,2561800
2007-10-22,90.580002,90.650002,90.070000,90.470001,60.212650,1866500
2007-10-23,90.260002,90.519997,90.099998,90.349998,60.132740,1046600
2007-10-24,90.709999,91.389999,90.559998,91.019997,60.578648,2829300
2007-10-25,91.059998,91.180000,90.699997,90.709999,60.372349,3062200
2007-10-26,90.370003,91.000000,90.339996,90.500000,60.232582,1366500
2007-10-29,90.500000,90.989998,90.480003,90.849998,60.465519,881000
2007-10-30,90.730003,91.010002,90.419998,90.800003,60.432232,1439600
2007-10-31,90.500000,90.699997,89.750000,89.980003,59.886528,2498500
2007-11-01,89.959999,91.010002,89.959999,90.750000,60.664589,2563400
2007-11-02,90.449997,91.540001,90.209999,91.040001,60.858459,1927700
2007-11-05,91.160004,91.389999,90.800003,91.000000,60.831703,1021500
2007-11-06,90.599998,91.150002,90.480003,90.559998,60.537567,575800
2007-11-07,90.540001,90.760002,90.320000,90.720001,60.644489,1456100
2007-11-08,90.650002,90.940002,90.430000,90.559998,60.537567,2179600
2007-11-09,91.040001,91.589996,90.930000,91.330002,61.052345,887200
2007-11-12,91.989998,91.989998,91.349998,91.660004,61.272972,460600
2007-11-13,91.419998,91.489998,91.169998,91.320000,61.045628,1116600
2007-11-14,90.949997,91.510002,90.919998,91.419998,61.112488,684400
2007-11-15,91.610001,92.559998,91.489998,92.279999,61.687374,1312900
2007-11-16,92.269997,92.699997,92.209999,92.410004,61.774258,1333800
2007-11-19,92.540001,93.419998,92.410004,93.010002,62.175369,1343900
2007-11-20,93.089996,93.290001,92.800003,92.910004,62.108555,1367800
2007-11-21,93.400002,93.580002,93.239998,93.449997,62.469452,1297800
2007-11-23,93.440002,93.800003,93.309998,93.730003,62.656742,437400
2007-11-26,94.220001,96.360001,94.120003,95.580002,63.893436,4427000
2007-11-27,94.959999,95.250000,93.989998,94.669998,63.285061,3100300
2007-11-28,94.559998,94.690002,93.839996,94.029999,62.857227,2088100
2007-11-29,94.820000,95.419998,94.660004,94.839996,63.398693,1594500
2007-11-30,93.879997,94.389999,93.739998,94.379997,63.091225,1952100
2007-12-03,94.760002,95.099998,94.279999,94.750000,63.591908,1272700
2007-12-04,94.900002,95.059998,94.150002,94.739998,63.585209,1721200
2007-12-05,94.220001,94.470001,93.559998,93.610001,62.826797,1866000
2007-12-06,93.320000,93.339996,92.540001,92.790001,62.276394,2270200
2007-12-07,92.180000,92.349998,91.379997,91.750000,61.578392,2171000
2007-12-10,91.639999,91.690002,90.750000,91.199997,61.209286,2242500
2007-12-11,91.730003,93.230003,91.580002,92.989998,62.410641,2892400
2007-12-12,91.449997,92.650002,91.269997,92.029999,61.766346,2225400
2007-12-13,91.610001,91.820000,90.900002,91.029999,61.095188,1222100
2007-12-14,90.790001,90.919998,90.500000,90.610001,60.813316,1354900
2007-12-17,91.070000,91.540001,90.930000,91.419998,61.356926,2046200
2007-12-18,91.589996,92.300003,91.550003,92.010002,61.752930,1417100
2007-12-19,92.400002,93.559998,91.879997,93.230003,62.571739,2252400
2007-12-20,93.260002,93.870003,93.019997,93.029999,62.437519,1659400
2007-12-21,92.900002,92.919998,91.660004,91.669998,61.524727,1767600
2007-12-24,91.220001,91.470001,91.080002,91.239998,61.236134,550300
2007-12-26,91.019997,91.629997,90.279999,90.440002,60.699203,674700
2007-12-27,90.879997,91.160004,90.510002,91.059998,61.360924,468600
2007-12-28,91.650002,92.580002,91.500000,92.480003,62.317822,1967800
2007-12-31,92.779999,93.279999,92.599998,93.040001,62.695152,1647600
2008-01-02,93.250000,94.730003,93.199997,94.379997,63.598106,2959600
2008-01-03,94.000000,94.379997,93.669998,94.250000,63.510521,1256700
2008-01-04,94.500000,94.790001,94.199997,94.269997,63.523979,2420200
2008-01-07,94.180000,94.779999,94.029999,94.680000,63.800278,1315500
2008-01-08,94.440002,94.709999,93.930000,94.570000,63.726143,1604800
2008-01-09,94.790001,95.300003,94.620003,94.750000,63.847443,2203500
2008-01-10,94.870003,94.949997,93.309998,93.470001,62.984932,2681800
2008-01-11,93.519997,94.279999,93.400002,94.199997,63.476822,1872900
2008-01-14,94.199997,94.550003,94.000000,94.550003,63.712669,906100
2008-01-15,95.160004,95.629997,95.070000,95.610001,64.426964,1435300
2008-01-16,95.680000,95.889999,94.730003,94.919998,63.962013,3505100
2008-01-17,94.959999,96.290001,94.930000,96.150002,64.790817,2940500
2008-01-18,95.550003,95.769997,95.220001,95.489998,64.346092,2676800
2008-01-22,96.410004,96.620003,95.300003,96.510002,65.033363,5423500
2008-01-23,97.980003,98.160004,95.879997,96.290001,64.885155,7636600
2008-01-24,95.550003,95.750000,94.339996,94.360001,63.584648,5676700
2008-01-25,94.190002,96.000000,94.129997,95.949997,64.656052,4371100
2008-01-28,95.680000,96.000000,95.360001,95.589996,64.413460,1633500
2008-01-29,95.279999,95.320000,94.580002,94.940002,63.975487,3100200
2008-01-30,94.690002,94.769997,93.589996,94.320000,63.557671,3468000
2008-01-31,95.300003,95.430000,94.629997,94.989998,64.009163,11441000
2008-02-01,95.000000,95.400002,94.559998,95.230003,64.393921,4163700
2008-02-04,94.389999,94.660004,94.129997,94.250000,63.731247,1729600
2008-02-05,95.410004,95.610001,94.769997,94.970001,64.218094,2594600
2008-02-06,94.629997,94.849998,94.360001,94.680000,64.022026,1339800
